NORMALIZED_LAT,NORMALIZED_LONG,Tester, Location_ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round 7 Coverage,Latitude, Longitude, Device ID, Client Type, ePktMin, ePktMax, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
35.74837629,-120.8769,Tester 9,1728,Rural, 04/11/2013, 13:38:43, T-Mobile, T-Mobile, EDGE,Out,35.748363,-120.876835,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.74837629,-120.8769,Tester 9,1728,Rural, 04/11/2013, 13:45:00, Verizon, , NA,In,35.748357,-120.876835, WBBDTest9, Netbook,104,164,130,0,47,111,61,0,11.078,0,1,13.12,0,1,11.527,0,1,13.424,0,1,11.57,0,1,11.81,0,1,11.249,0.4,5,13.452,0,5,4268,18544,4045,11859,4557,21233,4741,11507
35.74837629,-120.8769,Tester 9,1728,Rural, 04/11/2013, 13:38:30, Verizon, , UNKNOWN,In,35.748363,-120.876835,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.74837629,-120.8769,Tester 9,1728,Rural, 04/11/2013, 13:57:47, Verizon, , UNKNOWN,In,35.748363,-120.876835,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 13:50:36, AT&T, , NA,In,36.944768,-119.896562, WBBDTest11, Netbook,121,321,174,0,87,521,251,0,19.653,0,1,22.119,0,1,87.359,0,1,21.955,0,1,12.144,0,1,28.487,0,1,19.705,0.4,5,19.622,0,5,639,239.5,232,361.2,311.9,519,157.5,454
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 13:56:17, AT&T, AT&T, HSPA,In,36.94475215,-119.8964576,359691000000000, Phone,138.471,479.475,254.109,0,45.963,225.301,137.552,0,4.972,0,1,15.138,0,1,17.359,0,1,18.273,2,1,11.848,0,1,15.311,0,1,10.28,0.4,5,11.789,0,5,312.4,193,125.9,3025,602,1329,423,2187
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 13:55:58, Sprint, , NA,Out,36.944775,-119.896482, WBBDTest11, Netbook,272,553,340,10,79,521,159,0,22.575,0,1,30.165,0,1,38.764,0,1,24.37,0,1,24.48,0,1, NA, NA,1,24.857,0,5, NA, NA,5,352.7,375.4,237.7,100.5,241.3,271.4,191.5,209.7
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 13:50:57, sprint, Sprint, EVDO,Out,37.091024,-120.220524, A100001BAA3FC9, Phone,232.788,1188.049,404.962,0,83.801,137.39,104.913,0,17.067,0,1,26.447,0,1,18.011,0,1,26.031,0,1,22.611,0,1,18.032,0,1,30.848,0,5,20.755,0.4,5,215.3,315.3,192.6,210.1,260.9,293.8,214.8,234.1
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 14:03:20, T-Mobile, , NA,Out,36.94478,-119.89656, WBBDTest11, Netbook,407,3017,843,0,202,1916,587,10,156.591,0,1,192.324,0,1,181.871,0,1,121.317,0,1,147.592,0,1,112.53,0,1, NA, NA,5, NA, NA,5,0,0,0,0,0,0,0,0
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 13:51:07, T-Mobile, T-Mobile, EDGE,Out,36.94477764,-119.896553,359605000000000, Phone,2554.627,9085.419,6309.558,0,156.403,734.344,304.293,0,34.313,0,1,19.291,0,1,31.53,0,1,32.148,0,1,33.276,2,1,29.014,0,1,55.486,0,5,29.297,0,5,102.3,32.5,83.2,0,107.2,0,130.8,0
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 14:15:51, Verizon, , NA,In,36.944827,-119.89652, WBBDTest11, Netbook,120,150,135,0,59,114,70,0,14.149,0,1,13.335,0,1,14.712,0,1,14.727,0,1,13.021,0,1,14.127,0,1,15.584,0,5,16.91,0,5,4336,19678,5045,10152,5169,15382,5192,9416
36.94486325,-119.8965,Tester 1,1729,Rural, 04/16/2013, 13:50:45, Verizon, Verizon, EHRPD,In,36.944765,-119.896596,99000000000000, Phone, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,1,21.011,0,1,10.181,0,1,17.503,0,1,20.103,0,1,14.865,0,1,18.329,0,5,21.095,0.4,5,0,0,0,0,0,0,0,0
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:39:40, AT&T, , NA,In,39.809393,-120.46915, WBBDTest3, Netbook,139,217,169,0,73,116,86,0,16.006,0,1,13.616,0,1,10.536,0,1,20.06,0,1,19.669,0,1,14.388,3.9,1,8.111,0,5,16.065,0,5,1278,1726,1207,3505,1277,3617,1271,2825
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:33:08, AT&T, AT&T, HSPA,In,39.80934,-120.469171,359691000000000, Phone,134.656,247.734,181.855,0,59.088,146.437,102.478,0,17.884,0,1,18.372,0,1,17.09,2,1,31.579,0,1,38.986,0,1,16.192,0,1,14.097,0,5,18.511,0,5,1220,4894,1195,5386,1206,5309,1213,4469
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:32:05, Sprint, , NA,Out,39.809397,-120.469153, WBBDTest3, Netbook,532,572,549,0,445,515,474,0,9.487,0,1,10.383,0,1,10.363,0,1,15.495,0,1,16.669,0,1,14.949,0,1,11.239,0,5,16.889,0,5,274.8,96.9,243.6,93.7,248.8,104.3,238.4,101.2
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:36:33, sprint, , 1xRTT,Out,39.80935693,-120.4691112, A100001BAA3D36, Phone,601.379,811.249,650.518,0,522.675,547.79,541.735,0,10.837,0,1,10.528,0,1,8.441,0,1,12.667,0,1,11.391,0,1,12.132,0,1,9.327,0,5,11.914,0,5,217.1,93.7,185.8,100.6,171.4,112,212.6,92.8
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:43:23, T-Mobile, , NA,Out,39.809403,-120.302485, WBBDTest3, Netbook,395,534,453,0,288,448,359,40,67.365,0,1,66.481,0,1,66.698,0,1,97.372,0,1,90.748,0,1,161.294,0,1, NA, NA,5, NA, NA,5,0,0,0,0,79.4,0,0,0
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:32:54, T-Mobile, T-Mobile, GPRS,Out,39.75139976,-120.6162786,359605000000000, Phone,411.072,527.465,458.441,0,325.531,671.021,414.633,0,88.239,0,1,84.357,0,1,95.831,0,1,109.729,0,1,94.881,0,1,110.497,0,1,149.083,0,5, NA, NA,5,82,0,80.9,0,87.2,0,76.4,0
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:53:43, Verizon, , NA,In,39.809403,-120.302485, WBBDTest3, Netbook,152,274,200,0,125,2078,336,0,17.699,0,1,68.519,0,1,15.22,0,1,12.585,0,1,10.711,0,1,14.692,0,1,118.022,0,5,77.388,36,5,133.5,866,290.8,644.5,157.9,381.9,845,981
39.80940025,-120.4692,Tester 3,1730,Urban, 04/19/2013, 08:32:18, Verizon, Verizon, EHRPD,In,39.807907,-120.467968,99000000000000, Phone,153.828,562.426,223.925,0,93.576,251.87,125.394,0,15.674,0,1,10.563,0,1,14.51,0,1,20.703,0,1,20.648,0,1,28.509,0,1,21.466,0,5,23.12,0,5,553,645,522,420.7,329.8,388.2,914,831
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:35:38, AT&T, , NA,In,38.577883,-122.457555, WBBDTest11, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:16:22, AT&T, AT&T, EDGE,In,38.57789583,-122.4575372,359691000000000, Phone, NA, NA, NA,100, NA, NA, NA,100, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5,0,0,0,0,0,0,0,0
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:24:59, Sprint, , NA,Out,38.577872,-122.457503, WBBDTest11, Netbook,527,595,560,0,446,2022,615,0,56.272,0,1,20.717,0,1,69.638,0,1,27.735,0,1,27.267,0,1,23.151,0,1,21.431,0.4,5,12.239,0,5,242.2,75.8,249.3,67.5,69,68.7,0,0
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:15:35, sprint, Sprint, 1xRTT,Out,38.405526,-122.36472, A100001BAA3FC9, Phone,551.239,621.033,580.935,0,475.098,656.067,514.242,0,25.541,0,1,29.038,0,1,25.094,0,1,15.928,0,1,15.901,0,1,18.598,0,1,20.048,0.4,5,19.15,0,5,130.8,84.2,198.6,92.7,217.2,114.7,201.3,86
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:17:18, T-Mobile, , NA,Out,38.577862,-122.457502, WBBDTest11, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:21:14, T-Mobile, null, UNKNOWN,Out,38.577823,-122.457327,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:20:24, Verizon, , NA,In,38.577873,-122.457517, WBBDTest11, Netbook,122,154,134,0,44,72,58,0,10.117,0,1,11.146,0,1,8.77,0,1,12.202,0,1,10.706,0,1,13.801,0,1,12.373,0,5,16.857,1.6,5,600,6876,667,6866,702,8577,664.5,5377
38.57787525,-122.4571,Tester 1,1731,Rural, 04/08/2013, 12:16:09, Verizon, Verizon, EHRPD,In,38.577881,-122.457563,99000000000000, Phone,156.285,223.966,183.832,0,74.98,136.532,94.613,0,14.995,0,1,12.151,0,1,16.088,0,1,14.349,0,1,10.971,0,1,13.48,0,1,16.479,0,5,22.077,0,5,901,779,702,972,781,882,935,568
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:50:05, AT&T, , NA,In,34.480188,-118.2343, WBBDTest7, Netbook,144,177,152,0,59,115,81,0,11.46,0,1,11.421,0,1,8.225,0,1,16.581,2,1,16.846,0,1,18.095,2,1,10.186,0.4,5,18.109,0,5,1274,6148,1217,6132,1276,6547,1252,5640
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:42:28, AT&T, AT&T, HSDPA,In,34.480195,-118.23422,359691000000000, Phone,151.35,217.458,172.336,0,70.044,130.383,96.963,0,12.907,0,1,10.467,0,1,8.957,0,1,11.975,0,1,9.117,0,1,19.798,0,1,11.173,0,5,4.964,0,5,1162,10788,1206,8137,1187,10789,1183,9995
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 12:01:42, Sprint, , NA,In,34.480187,-118.23428, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:43:59, sprint, Sprint, EVDO,In,34.48023677,-118.2342303, A100001BAA3CB5, Phone,262.513,691.132,393.719,0,226.928,390.351,309.377,0,28.121,0,1,14.752,0,1,18.75,0,1,19.297,0,1,14.253,0,1,17.196,0,1,16.445,0,5,21.64,0.4,5,671,318.7,499.8,264.4,716,281,553.9,446.8
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:54:25, T-Mobile, , NA,Out,34.480195,-118.234285, WBBDTest7, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:43:01, T-Mobile, T-Mobile, HSPA,Out,34.48023677,-118.2342303,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:44:48, Verizon, , NA,In,34.480185,-118.234293, WBBDTest7, Netbook,112,156,123,0,51,91,61,0,16.625,0,1,12.066,0,1,12.685,0,1,13.83,0,1,12.299,0,1,15.613,2,1,16.644,0,5,14.922,0,5,7258,12216,5290,9167,9784,12492,9408,6785
34.46492125,-118.2328,Tester 7,1732,Rural, 04/19/2013, 11:49:24, Verizon, Verizon, LTE,In,34.48026,-118.234339,99000000000000, Phone,110.056,173.84,127.072,0,50.148,80.125,61.527,0,16.007,0,1,13.806,0,1,18.35,0,1,28.557,0,1,18.11,0,1,15.137,0,1,9.755,0,5,12.167,0,5,2132,5996,2166,7236,1925,7728,2320,5326
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 14:06:39, AT&T, , NA,In,38.142482,-120.423241, WBBDTest2, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 13:57:14, AT&T, AT&T, HSPAP,In,38.142482,-120.423241,359691000000000, Phone, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA,1,173.897,69,1, NA, NA,1, NA, NA,1,164.722,0,1, NA, NA,1, NA, NA,5, NA, NA,5,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 14:04:19, Sprint, , NA,Out,38.142467,-120.423173, WBBDTest2, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 13:57:49, sprint, , UNKNOWN,Out,38.142407,-120.423224, A100001BAA3D70, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 14:01:59, T-Mobile, , NA,Out,38.142482,-120.423193, WBBDTest2, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 13:57:43, T-Mobile, , UNKNOWN,Out,38.142417,-120.423241,359605000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 14:00:05, Verizon, , NA,Out,38.142482,-120.423193, WBBDTest2, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14209783,-120.4234,Tester 2,1733,Rural, 04/24/2013, 14:02:42, Verizon, Extended, 1xRTT,Out,38.142482,-120.423241,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:43:49, AT&T, , NA,In,34.043822,-118.884743, WBBDTest9, Netbook,157,218,182,0,97,1395,257,0,33.636,0,1,38.704,0,1,28.297,0,1,25.055,0,1,16.323,0,1,10.546,0,1,8.712,0,5,13.905,0,5,299.5,1253,473,1419,371.8,1969,179.8,939
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:52:29, AT&T, AT&T, UMTS,In,34.04530353,-118.885696,351873000000000, Phone,159.561,259.606,195.681,0,104.685,172.043,128.112,0,10.936,0,1,12.891,0,1,12.65,0,1,9.719,0,1,16.785,0,1,9.249,0,1,6.561,0,5,18.802,0.4,5,466.3,2444,652,2425,642,2637,674,2844
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:54:33, Sprint, , NA,In,34.04383,-118.884743, WBBDTest9, Netbook,415,641,465,0,215,1918,506,0,18.345,0,1,18.256,0,1,29.511,0,1,29.604,0,1,26.044,0,1,16.878,0,1,16.333,0,5,16.67,0,5,212.3,269.3,235.7,186.2,169.3,196.1,184.8,211.7
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:44:30, sprint, Sprint, EVDO,In,34.04383,-118.885696, A100001BAA3FB1, Phone,194.092,388.123,232.321,0,136.658,251.19,174.246,0,20.656,0,1,13.715,0,1,15.78,0,1,15.761,0,1,16.909,0,1,15.202,0,1,19.705,0.4,5,18.592,0.4,5,302.6,506,286.9,451.5,324.3,337.1,363.1,491
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 08:04:05, T-Mobile, , NA,In,34.04383,-118.884743, WBBDTest9, Netbook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:44:47, T-Mobile, T-Mobile, HSPA,In,34.04406622,-118.884635,359605000000000, Phone,123.932,1393.524,424.703,0,84.747,1360.29,400.649,0,16.996,0,1,15.781,0,1,40.846,0,1,273.388,0,1,30.324,0,1,44.23,0,1,33.394,0,5,75.326,0,5,195.3,238.2,243.1,266.4,445,371.1,291.1,244.8
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:50:12, Verizon, , NA,In,34.04383,-118.884743, WBBDTest9, Netbook,100,168,114,0,46,58,52,0,11.121,0,1,7.708,2,1,8.662,0,1,10.152,0,1,12.598,0,1,8.66,0,1,11.046,0,5,11.923,0,5,1544,16258,1557,11193,1956,15756,2134,12045
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 08:08:19, Verizon, Verizon, LTE,In,34.043764,-118.884706,99000000000000, Phone,101.141,391.147,147.794,0,46.354,127.495,71.076,0,19.404,0,1,17.832,0,1,26.759,0,1,15.642,0,1,16.644,0,1,16.58,0,1,8.023,0,5,13.945,0,5,196.3,1779,0,0,877,4334,206.1,2927
34.04386275,-118.8848,Tester 9,1734,Rural, 04/16/2013, 07:44:23, Verizon, , UNKNOWN,In,34.04383,-118.885696,99000000000000, Phone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:19:46, AT&T, , NA,In,40.30411,-121.002317, WBBDTest3, Netbook,148,196,161,0,77,113,87,0,12.702,0,1,13.651,0,1,11.569,0,1,17.26,0,1,14.996,0,1,17.304,0,1,8.534,0.4,5,15.815,0,5,1183,3718,1260,3525,1281,3681,1269,3436
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:02:51, AT&T, AT&T, UMTS,In,40.3040851,-121.0023067,359691000000000, Phone,161.269,209.431,175.879,0,74.988,128.735,102.685,0,6.755,0,1,9.539,0,1,9.7,0,1,16.218,0,1,17.679,0,1,20.475,0,1,18.655,0,5,21.072,0,5,1203,3514,1184,3304,1194,2069,1197,2082
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:03:03, Sprint, , NA,Out,40.304113,-121.00232, WBBDTest3, Netbook,423,497,441,0,468,569,494,0,13.015,0,1,8.689,0,1,14.483,0,1,9.872,0,1,9.834,0,1,11.208,0,1,7.33,0,5,11.316,0,5,276.5,94.6,276.7,98.2,244.3,108,276.9,79.7
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:11:28, sprint, , 1xRTT,Out,40.3041172,-121.0023183, A100001BAA3D36, Phone,624.298,638.641,630.148,0,516.846,595.856,551.55,0,15.51,0,1,10.076,0,1,11.071,0,1,15.44,0,1,15.046,0,1,13.498,0,1,12.551,0,5,15.301,0,5,200.4,107.1,216.2,116.1,194.9,140.5,211.9,102.8
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:11:45, T-Mobile, , NA,Out,40.304115,-121.00231, WBBDTest3, Netbook,260,3315,859,30,202,1689,564,20,64.849,0,1,65.244,0,1,64.905,0,1,65.036,0,1,66.711,0,1,70.292,3.9,1,66.894,0,5,66.478,0,5,74.5,0,0,0,85.2,0,0,0
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:02:28, T-Mobile, , UNKNOWN,Out,40.29981494,-120.5421424,359605000000000, Phone,566.193,747.803,633.667,0,311.89,1048.127,567.761,0,64.606,3.9,1,65.082,0,1,66.425,0,1,64.913,0,1,64.473,0,1,65.718,0,1,66.207,0.8,5,85.091,0,5,77.1,0,85.6,0,83.6,0,85.9,0
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:23:29, Verizon, , NA,In,40.304102,-121.002315, WBBDTest3, Netbook,142,264,192,0,71,139,88,0,11.346,0,1,10.289,0,1,9.905,0,1,19.15,0,1,16.892,0,1,14.454,0,1,9.378,0,5,17.307,0,5,849.1,839,732,914,992.2,685,903,787
40.30414,-121.0025,Tester 3,1735,Rural, 04/25/2013, 16:02:16, Verizon, Verizon, EHRPD,In,40.304066,-121.002297,99000000000000, Phone,155.721,219.981,175.089,0,85.237,132.968,103.116,0,8.168,0,1,10.096,0,1,9.445,0,1,18.059,0,1,15.527,0,1,13.454,0,1,11.14,0,5,21.428,0,5,928,1003,891,1034,908,906,887,406.4
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:40:53, AT&T, , NA,In,32.862678,-116.942813, WBBDTest10, Netbook,121,158,129,0,48,66,51,0,8.38,0,1,5.923,2,1,6.848,0,1,14.939,0,1,12.714,0,1,14.823,0,1,8.799,0,5,11.496,0,5,982,6493,993,6305,1030,4071,711,3176
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:37:38, AT&T, AT&T, LTE,In,32.862754,-116.942791,359691000000000, Phone,222.768,449.779,307.102,0,148.97,253.166,214.384,0,9.036,2,1,8.119,7.8,1,4.997,2,1,14.415,2,1,14.408,0,1,13.924,0,1,10.987,0.4,5,6.952,0,5,4666,11679,3926,9176,5614,10968,4936,8728
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:44:14, Sprint, , NA,In,32.862665,-116.942835, WBBDTest10, Netbook,181,282,217,0,72,250,116,0,12.464,0,1,12.498,0,1,17.14,0,1,30.401,2,1,23.162,0,1,12.397,0,1,14.031,0,5,18.854,0,5,1255,1259,870.3,1269,1001,1484,1069,1418
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:37:29, sprint, Sprint, EVDO,In,32.860955,-116.942791, A100001BAA3FA3, Phone,213.196,290.558,245.123,0,90.271,139.343,114.181,0,14.938,0,1,13.902,0,1,14.802,0,1,16.876,0,1,18.415,0,1,18.868,0,1,17.071,0,5,16.283,0,5,1139,1367,1053,1035,874,1581,1030,1201
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:50:43, T-Mobile, , NA,In,32.862682,-116.942818, WBBDTest10, Netbook,106,1598,388,0,112,1596,408,0,17.336,0,1,9.48,0,1,5.386,0,1,13.971,0,1,13.695,0,1,9.748,0,1,7.12,0,5,10.255,0,5,994,3245,1847,4313,2003,4196,1616,5576
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:37:48, T-Mobile, T-Mobile, HSPA,In,32.860955,-117.1180773,359605000000000, Phone,97.137,1620.789,480.944,0,129.974,1371.186,494.336,0,16.667,0,1,8.022,0,1,18.542,0,1,21.154,0,1,38.206,0,1,45.064,0,1,15.732,0,5,5.222,0,5,758,13977,629,14378,702,1243,338,13857
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:37:56, Verizon, , NA,In,32.86268,-116.9428, WBBDTest10, Netbook,98,156,114,0,47,126,67,0,8.746,0,1,6.978,0,1,8.202,0,1,14.437,0,1,7.733,0,1,26.374,0,1,18.374,0,5,19.057,0,5,14853,5878,10966,7883,13116,7259,7327,5128
32.8625346,-116.9428,Tester 10,1736,Urban, 04/10/2013, 11:42:08, Verizon, Verizon, EHRPD,In,32.862874,-116.942863,99000000000000, Phone,107.47,171.053,137.719,0,48.615,96.935,57.658,0,27.548,0,1,10.41,0,1,10.892,0,1,20.701,0,1,16.639,0,1,11.721,0,1,34.245,0,5,41.873,0,5,9045,7305,8633,6187,12076,10255,9836,7728
37.73805075,-121.1398,Tester 1,1737,Urban, 04/15/2013, 12:14:43, AT&T, , NA,In,37.73803,-121.139825, WBBDTest11, Netbook,117,218,147,0,47,96,62,0,12.436,0,1,23.641,0,1,11.594,0,1,13.729,0,1,15.327,0,1,15.073,0,1,11.53,0,5,22.13,0,5,1236,6601,1197,6209,1129,7616,1033,6363
37.73805075,-121.1398,Tester 1,1737,Urban, 04/15/2013, 11:52:03, AT&T, AT&T, UMTS,In,37.738004,-121.139922,359691000000000, Phone,134.412,189.562,151.494,0,48.222,130.383,84.26,0,13.324,2,1,11.621,0,1,11.491,0,1,14.783,0,1,17.095,0,1,11.837,0,1,4.848,0,5,16.154,0,5,1163,6523,1179,6826,1178,7559,1191,5333
37.73805075,-121.1398,Tester 1,1737,Urban, 04/15/2013, 11:56:43, Sprint, , NA,In,37.738062,-121.139828, WBBDTest11, Netbook,243,327,273,10,59,183,98,0,14.634,0,1,10.454,0,1,12.248,0,1,13.951,9.8,1,44.58,0,1,19.063,0,1,18.605,0,5,16.509,0,5,908,785,891,818,870,1123,828,456.2
37.73805075,-121.1398,Tester 1,1737,Urban, 04/15/2013, 11:53:00, sprint, Sprint, EVDO,In,37.73810148,-121.1398834, A100001BAA3FC9, Phone,234.741,312.256,259.759,0,66.803,82.123,73.66,0,13.49,0,1,2.504,0,1,23.296,0,1,27.295,0,1,23.154,0,1,39.435,0,1,19.14,0.4,5,8.295,0,5,1581,5854,1442,3435,1607,6464,1465,2963
37.73805075,-121.1398,Tester 1,1737,Urban, 04/15/2013, 12:01:21, T-Mobile, , NA,Out,37.738083,-121.139872, WBBDTest11, Netbook, NA, NA, NA,100,438,1825,874,10,227.55,0,1,146.384,0,1,151.435,0,1,189.489,0,1, NA, NA,1,193.231,2,1, NA, NA,5, NA, NA,5,272.2,180.7,0,0,0,0,0,0
