NORMALIZED LAT,NORMALIZED LONG,Tester, Location ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round 5 Coverage, Latitude, Longitude, Device ID, Client Type, ePktMin, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
35.403892,-120.8669,10,1501,Urban, 05/17/2012, 12:06:45,Verizon, , NA,IN,35.403902,-120.866928, WBBDTest10, Netbook,144,171,0,76,121,96,0,13.448,0,1,10.676,0,1,10.306,0,1,10.673,0,1,11.301,0,1,17.753,0,1,11.68,0,5,15.762,0,5,1107,1309,1020,1365,1129,1252,1015,1505
35.403892,-120.8669,10,1501,Urban, 05/17/2012, 12:02:31,T-Mobile, T-Mobile, UMTS,IN,35.22045267,-120.6224341,359605043207540, Phone,163.696,514.92,0,247.619,618.195,388.946,0,67.34,0,1,68.018,0,1,63.64,2,1,67.396,0,1,65.417,0,1,64.995,0,1,66.133,0,5,70.427,0,5,86.1,185.8,92.9,0,76.3,0,81.6,0
35.403892,-120.8669,10,1501,Urban, 05/17/2012, 12:03:05,AT&T, AT&T, UMTS,IN,35.0901959,-120.5071585,358347040924873, Phone,143.375,171.317,0,76.564,129.19,105.788,0,10.95,0,1,10.871,0,1,8.334,0,1,14.519,0,1,13.826,0,1,5.088,0,1,12.515,0,5,9.833,0,5,1221,8021,1244,8615,1182,6935,1196,6034
35.403892,-120.8669,10,1501,Urban, 05/17/2012, 12:03:05,Sprint, Sprint, EVDO,IN,34.86524642,-120.3981239, A100001BAA3FA3, Phone,522.919,759.411,0,399.078,927.46,599.765,0,16.699,0,1,19.764,2,1,12.26,0,1,16.146,2,1,20.176,0,1,28.767,0,1,22.972,0.4,5,14.52,0,5,253.1,672,749,394.9,574,487.2,491,416.3
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:03:43,Verizon, Searching, UNKNOWN,OUT,37.928898,-120.452546,99000024385563, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 12:59:58,Sprint, , NA,OUT,37.824703,-120.195832, WBBDTest3, Netbook, NA, NA,100, NA, NA, NA,100, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5, timeout, timeout, timeout, timeout, connect_error1, connect_error1, timeout, timeout
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:18:53,Sprint, , 1xRTT,OUT,37.824699,-120.195832, A100001BAA3D36, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:01:56,T-Mobile, , UNKNOWN,OUT,37.824709,-120.195819,359605043208266, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:22:26,AT&T, , NA,OUT,37.824695,-120.195817, WBBDTest3, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:19:44,T-Mobile, , NA,OUT,37.824692,-120.195817, WBBDTest3, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:24:26,Verizon, , NA,OUT,37.824692,-120.195817, WBBDTest3, Netbook, NA, NA,100,421,3244,921,40,236.991,0,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,1, NA, NA,5, NA, NA,5, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
37.8246955,-120.1958,3,1502,Rural, 05/17/2012, 13:02:55,AT&T, AT&T, UMTS,OUT,37.824705,-120.195804,358347040853411, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:52:03,Verizon, Verizon, LTE,IN,34.074221,-117.654912,99000024385548, Phone,101.136,112.883,0,46.51,58.704,50.169,0,6.606,0,1,12.517,0,1,9.608,0,1,8.169,0,1,24.824,0,1,27.149,0,1,8.845,0,5,12.715,0,5,16331,33355,14751,19137,16554,32958,13200,18773
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:47:01,Sprint, Sprint, 1xRTT,IN,34.07423079,-117.6529795, A100001BAA3CB5, Phone,154.632,199.929,0,83.13,149.719,113.284,0,12.946,0,1,14.498,0,1,15.696,0,1,19.092,0,1,15.356,0,1,14.04,0,1,16.63,0,5,20.918,2.4,5,762,741,724,595.3,801,691,762,598.7
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:58:54,AT&T, , NA,IN,33.829637,-117.460602, WBBDTest7, Netbook,135,164,0,87,406,141,0,23.4,0,1,50.197,0,1,41.13,0,1,49.378,0,1,14.974,2,1,25.041,0,1,11.124,0,5,48.437,0,5,424.2,5407,513,4630,488.2,1301,106.7,686
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:55:01,Sprint, , NA,IN,33.82964,-117.4606, WBBDTest7, Netbook,153,167,0,83,126,99,0,14.783,0,1,14.882,0,1,15.891,0,1,15.137,0,1,11.302,0,1,13.043,0,1,15.885,0,5,16.277,0,5,924,778,805,719,875,749,879,725
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:46:06,AT&T, AT&T, UMTS,IN,33.829613,-117.460599,358347040856513, Phone,172.357,192.433,0,86.047,150.769,108.921,0,8.57,0,1,6.237,0,1,12.059,2,1,12.499,0,1,16.808,2,1,10.952,0,1,13.253,0,5,15.744,0,5,711.7,3819,750,2403,528.6,3611,751,2503
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:54:21,T-Mobile, T-Mobile, HSPA,IN,33.829641,-117.460598,359605043237695, Phone,123.535,440.371,0,64.27,1165.405,316.04,0,10.707,0,1,5.877,0,1,27.049,0,1,4.78,3.9,1,12.527,3.9,1,14.977,0,1,14.866,0.4,5,15.098,0,5,3066,9912,646,5402,3040,9406,3700,5879
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:51:22,T-Mobile, , NA,IN,33.82965,-117.460592, WBBDTest7, Netbook,151,372,0,70,843,230,0,12.942,0,1,5.602,0,1,9.718,0,1,11.034,0,1,8.182,0,1,6.387,0,1,9.107,0,5,5.759,0,5,1378,4428,1335,4738,1354,5226,1451,3483
33.829645,-117.4606,7,1503,Rural, 05/29/2012, 13:47:11,Verizon, , NA,IN,33.829653,-117.460583, WBBDTest7, Netbook,104,106,0,37,77,52,0,9.52,0,1,11.821,0,1,8.673,0,1,8.601,0,1,6.852,0,1,13.036,0,1,8.336,0,5,6.923,0,5,16516,24792,14329,13107,16727,25002,14521,13144
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:46:48,Sprint, Sprint, EVDO,IN,37.405803,-120.724039, A100001BAA3FC9, Phone,208.191,313.931,0,115.998,265.045,159.155,0,16.567,0,1,17.857,0,1,18.753,0,1,16.259,0,1,20.368,0,1,22.02,0,1,15.81,0,5,20.517,0,5,637.6,651,745,730,619.2,703,604.4,592
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:50:10,Sprint, , NA,IN,37.405787,-120.724013, WBBDTest11, Netbook,144,182,0,129,337,182,0,16.604,0,1,13.63,0,1,14.78,0,1,17.374,0,1,22.554,0,1,18.144,2,1,16.063,0.4,5,16.259,0,5,962,602,937,966,1034,1413,920,1462
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:46:21,Verizon, , NA,IN,37.405788,-120.724013, WBBDTest11, Netbook,152,164,0,79,104,88,0,9.488,0,1,14.296,0,1,11.699,0,1,13.804,0,1,10.204,0,1,9.978,0,1,13.479,0,5,14.391,0,5,861,1780,928,1830,1036,1861,1033,1791
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:54:40,AT&T, , NA,IN,37.405793,-120.724012, WBBDTest11, Netbook,153,167,0,80,288,117,0,12.541,0,1,9.647,0,1,9.913,0,1,12.082,0,1,13.023,0,1,11.125,2,1,11.532,0.8,5,14.807,0,5,1275,2233,1265,1592,1295,991,1248,1298
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:58:11,T-Mobile, , NA,IN,37.405788,-120.724005, WBBDTest11, Netbook,237,302,0,160,680,280,0,7.956,0,1,13.814,0,1,10.52,0,1,8.623,0,1,10.311,2,1,9.798,0,1,23.863,0,5,8.88,0,5,311.3,178.2,225.2,126.4,260.5,178.4,315.4,194.9
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:47:12,AT&T, AT&T, UMTS,IN,0,0,358347040856646, Phone,193.516,208.326,0,119.886,180.936,145.983,0,10.396,0,1,5.101,0,1,6.193,0,1,11.911,0,1,3.855,0,1,9.075,0,1,9.393,0,5,9.143,0,5,1190,817.8,1194,862,1190,580,1155,425.2
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:48:10,T-Mobile, T-Mobile, EDGE,IN,0,0,359605043237836, Phone,249.512,305.157,0,165.192,668.366,410.54,0,15.359,0,1,33.816,0,1,26.547,0,1,16.599,0,1,25.173,0,1,29.212,0,1,10.738,0,5,17.98,0,5,154.6,85.3,159.3,97.1,215.7,0,167.1,0
37.405789,-120.724,1,1504,Rural, 05/22/2012, 08:52:30,Verizon, Verizon, EHRPD,IN,0,0,99000024385562, Phone,169.812,227.586,0,83.164,169.652,116.251,0,14.004,0,1,16.32,0,1,10.726,0,1,11.716,0,1,10.435,0,1,14.563,0,1,19.953,0,5,19.898,0,5,963.3,749,994,973,1057,1112,960,1167
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:25:32,AT&T, AT&T, HSDPA,IN,38.686681,-120.982355,358347040856521, Phone,133.866,161.256,0,55.771,107.825,85.365,0,8.883,0,1,9.747,0,1,7.416,0,1,21.08,0,1,18.506,0,1,18.418,0,1,13.138,0.4,5,9.551,0,5,1165,1803,1184,2041,1182,1577,1166,1161
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:25:57,Sprint, Sprint, EVDO,IN,38.686649,-120.98233, A100001BAA3D70, Phone,154.998,171.011,0,82.398,594.94,168.493,0,69.102,0,1,102.341,0,1,97.963,0,1,88.306,0,1,131.18,3.9,1,106.879,0,1,34.399,0,5,35.691,0,5,64.6,104.4,98.3,25.2,64.3,68.3,89.8,55.5
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:42:30,Sprint, , NA,IN,38.686603,-120.982327, WBBDTest2, Netbook,153,403,0,57,405,112,0,32.347,0,1,25.136,0,1,40.617,0,1,24.624,0,1,33.827,0,1,19.052,0,1,33.812,0,5,20.213,0,5,214,132.9,203.8,201.6,163,183.2,149.3,245.7
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:37:00,T-Mobile, , NA,IN,38.686638,-120.982308, WBBDTest2, Netbook,110,393,0,39,1555,301,0,18.977,0,1,8.572,0,1,5.866,0,1,7.674,0,1,3.962,0,1,13.134,0,1,10.585,0,5,7.799,0,5,2364,7098,2676,5106,2542,5130,2127,4395
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:28:15,AT&T, , NA,IN,38.686637,-120.982303, WBBDTest2, Netbook,129,151,0,50,119,75,0,10.95,0,1,8.327,3.9,1,7.397,0,1,13.297,0,1,12.293,0,1,9.335,0,1,8.735,0,5,9.814,0,5,927,714,812.9,1279,817,1476,1007,1410
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:32:32,Verizon, , NA,IN,38.686615,-120.982275, WBBDTest2, Netbook,110,126,0,40,53,46,0,10.819,0,1,6.552,0,1,11.166,0,1,7.619,0,1,8.741,0,1,8.255,0,1,8.624,0,5,13.327,0,5,5440,13967,6179,8752,7163,14850,6431,7629
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:26:00,T-Mobile, T-Mobile, HSPA,IN,0,0,359605043237521, Phone,0,355.76,0,34.82,1357.758,338.781,0,13.735,0,1,3.109,0,1,3.542,2,1,4.15,0,1,2.37,0,1,13.029,0,1,2.65,0,5,6.305,0,5,2965,11516,3393,6981,3439,10564,3701,5923
38.68662325,-120.9823,2,1505,Urban, 05/25/2012, 09:26:01,Verizon, Verizon, LTE,IN,0,0,99000024385535, Phone,106.933,120.379,0,40.569,50.433,44.998,0,18.037,0,1,6.955,0,1,9.748,0,1,14.249,0,1,10.168,0,1,6.293,0,1,10.841,0,5,8.312,0,5,10642,16494,9012,10472,11179,15980,8660,9196
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 16:55:00,Verizon, Verizon, 1xRTT,IN,33.471369,-116.87113,99000024381651, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 16:50:16,T-Mobile, T-Mobile, HSPA,IN,33.47143439,-116.8709431,359605043208118, Phone,165.985,190.887,0,84.93,1395.721,406.262,0,17.437,0,1,5.605,0,1,4.792,0,1,2.088,0,1,8.432,0,1,15.119,0,1,6.677,0,5,7.781,0,5,678,156.8,504,156.7,509,261.9,518,182.6
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 16:47:50,Sprint, Sprint, EVDO,IN,33.471453,-116.870939, A100001BAA3FC1, Phone,131.744,153.048,0,143.036,695.19,241.604,0,14.019,0,1,16.552,0,1,13.685,0,1,18.08,0,1,16.49,0,1,17.606,0,1,18.515,0.8,5,20.142,0,5,912,748.8,873,860,911,571.6,815,719
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 17:22:13,Verizon, , NA,IN,33.471432,-116.870912, WBBDTest8, Netbook, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 17:10:54,Sprint, , NA,IN,33.471433,-116.870907, WBBDTest8, Netbook,340,352,0,284,337,311,0,19.352,0,1,15.049,0,1,16.248,0,1,29.283,0,1,6.268,0,1,20.904,0,1,31.522,0,5,28.307,0,5,264,100.8,277.1,101.4,261.2,67.8,217.2,95.1
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 17:00:21,T-Mobile, , NA,IN,33.47144,-116.870897, WBBDTest8, Netbook,243,880,0,310,2057,591,0,74.05,0,1,86.953,0,1,62.793,0,1,90.374,0,1,154.283,0,1,58.157,0,1,120.138,0,5,61.656,6,5, timeout, timeout, connect_error2, connect_error2, timeout, timeout, connect_error2, connect_error2
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 16:53:04,AT&T, , NA,IN,33.471448,-116.870892, WBBDTest8, Netbook,151,158,0,79,141,102,0,10.344,3.9,1,15.318,0,1,10.721,0,1,8.277,0,1,10.399,0,1,12.464,2,1,18.575,0,5,8.371,0,5,817,583,769.3,765,716,709,720.5,588
33.47143825,-116.8709,8,1506,Rural, 05/21/2012, 16:48:01,AT&T, AT&T, HSDPA,IN,0,0,358347040925862, Phone,182.394,208.602,0,135.112,174.916,146.194,0,10.243,0,1,12.405,0,1,8.895,0,1,11.468,0,1,12.809,0,1,13.375,0,1,14.477,0,5,14.636,0,5,716.7,2450,715,2453,694,2162,724,2955
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:24:16,T-Mobile, T-Mobile, EDGE,IN,36.652007,-119.791222,359605043208167, Phone,154.297,163.317,0,94.391,1205.262,353.766,0,17.187,0,1,3,0,1,3.606,0,1,5.706,0,1,1.746,0,1,5.452,0,1,8.395,0,5,3.229,0,5,1157,273.7,1329,249.4,1228,354.5,1064,289.4
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:24:57,Sprint, Sprint, EVDO,IN,36.31931484,-119.6740776, A100001BAA3FB1, Phone,256.012,487.842,0,134.095,617.584,397.455,0,13.979,0,1,16.97,0,1,14.346,0,1,16.354,0,1,11.096,0,1,16.767,0,1,16.95,0,5,18.465,0.4,5,990,748,779,645,928,879,819,624.7
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:24:27,AT&T, AT&T, UMTS,IN,36.109245,-119.59028,358347040856760, Phone,171.325,213.245,0,115.211,192.663,149.839,0,8.438,0,1,7.102,0,1,6.285,0,1,11.936,0,1,8.491,0,1,6.825,0,1,11.566,0,5,12.163,0,5,844,793,453.9,1351,1091,430.2,1060,1176
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:48:00,Sprint, , NA,IN,36.109195,-119.590138, WBBDTest9, Netbook,311,550,0,217,609,417,0,15.529,0,1,17.076,0,1,14.421,0,1,47.186,0,1,15.385,0,1,16.815,0,1,14.846,0,5,19.833,0,5,809,337.3,982,372.3,887,536.3,699,323.6
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:39:54,T-Mobile, , NA,IN,36.109195,-119.590138, WBBDTest9, Netbook,150,621,0,81,2028,537,0,17.621,0,1,5.807,0,1,6.754,0,1,12.76,0,1,7.019,0,1,5.028,0,1,4.802,0,5,8.35,0,5,1216,207.6, timeout, timeout,912.5,671, timeout, timeout
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:24:22,Verizon, , NA,IN,36.109155,-119.590138, WBBDTest9, Netbook,151,166,0,61,175,93,0,16.504,0,1,11.818,0,1,14.734,0,1,15.06,0,1,16.635,0,1,14.039,0,1,18.31,0,5,15.078,0,5,919,1852,1016,1506,1082,1234,1023,1703
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:29:20,AT&T, , NA,IN,36.109167,-119.590137, WBBDTest9, Netbook,146,230,0,73,2009,281,0,9.366,0,1,7.961,0,1,10.389,0,1,12.633,2,1,9.402,0,1,12.25,0,1,18.921,0,5,13.305,0,5,905,1434,1024,1014,607,564, timeout, timeout
36.109178,-119.5901,9,1507,Rural, 05/11/2012, 16:29:57,Verizon, Verizon, EHRPD,IN,0,0,99000024385520, Phone,161.391,197.013,0,87.623,123.234,106.638,0,14.545,0,1,13.767,0,1,15.3,0,1,19.301,0,1,15.345,0,1,15.644,0,1,10.97,0,5,15.932,0,5, connect_error1, connect_error1, connect_error1, connect_error1,930,1645, connect_error1, connect_error1
33.0274995,-116.9389,8,1508,Rural, 05/30/2012, 14:04:21,Verizon, , NA,IN,33.027485,-116.938958, WBBDTest8, Netbook,97,107,0,47,68,54,0,10.718,0,1,9.288,2,1,6.568,0,1,7.91,0,1,11.208,0,1,7.44,0,1,9.692,0,5,9.983,0,5,4459,20715,4558,10892,4439,17814,4395,12302
33.0274995,-116.9389,8,1508,Rural, 05/30/2012, 13:56:36,Sprint, , NA,IN,33.027535,-116.938942, WBBDTest8, Netbook,343,362,0,280,323,306,0,19.993,0,1,13.879,1.9,1,11.056,0,1,19.557,0,1,19.722,0,1,10.486,0,1,18.617,0,5,9.943,0,5,260.2,110.9,257.1,108,269.7,133.5,290.2,70.9
33.0274995,-116.9389,8,1508,Rural, 05/30/2012, 14:08:04,T-Mobile, , NA,IN,33.02749,-116.93894, WBBDTest8, Netbook,119,503,0,54,1356,364,0,12.611,0,1,6.028,0,1,3.993,0,1,3.347,0,1,6.935,0,1,2.896,0,1,2.498,0,5,8.636,0,5,864,6393,1451,4602,1907,7683,1131,5514
33.0274995,-116.9389,8,1508,Rural, 07/24/2012, 09:25:21,T-Mobile, T-Mobile, HSPA,IN,32.98050819,-117.0235701,359605043236952, Phone,109.4975,476.876,0,57.4035,1252.09,353.576,0,14.038,0,1,5.3155,0,1,5.9655,0,1,6.8125,0,1,5.5885,0,1,6.433,0,1,2.9535,0,5,11.512,0,5,1275.5,7308,1233,6720.5,1089,6304,1231,6305
33.0274995,-116.9389,8,1508,Rural, 07/24/2012, 09:25:16,Verizon, Verizon, LTE,IN,33.027506,-116.939607,99000024389642, Phone,103.145,112.937,0,45.7055,83.8145,56.04,0,8.034,1,1,11.2005,0,1,5.404,0,1,7.963,0,1,8.6255,0,1,9.6305,0,1,12.915,0,5,10.244,0,5,9448,11431,7937,10922.5,9577,11592.5,9628.5,13206.5
33.0274995,-116.9389,3000,1508,Rural, 07/24/2012, 09:28:54,AT&T,AT&T, NA,IN,33.027512,-116.939563, WBBDTest4, Netbook,144,161,0,66,117,85,0,9.42,2,1,8.877,0,1,9.041,0,1,9.868,2,1,9.16,0,1,8.227,0,1,9.341,0,5,10.876,0,5,1277,6363,1196,6481,1283,5634,1220,5652
33.0274995,-116.9389,8,1508,Rural, 07/24/2012, 09:25:31,Sprint, Sprint, EVDO,IN,33.027488,-116.93956, A100001BAA3FB8, Phone,182.709,244.3265,0,142.029,281.723,189.465,0,15.136,0,1,13.357,0,1,16.684,0,1,12.7185,0,1,13.149,0,1,18.6885,1,1,20.027,0,5,15.779,0,5,445.85,287.75,450.2,192.05,369.1,194.55,443.6,206.55
33.0274995,-116.9389,3000,1508,Rural, 07/24/2012, 09:26:06,AT&T,AT&T, HSPA,IN,33.02758206,-116.9394632,359691045115527, Phone,158.767,176.63,0,66.779,116.435,90.59,0,8.667,0,1,9.035,0,1,13.635,0,1,11.238,0,1,11.672,0,1,14.885,0,1,4.435,0,5,8.684,0.4,5,849,5928,820,5462,601,6452,732,2384
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:21:13,Sprint, , 1xRTT,IN,39.8029089,-120.1729739, A100001BAA3FC9, Phone, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service,no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service, no effective service
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:24:50,Sprint, , NA,IN,39.802882,-120.17292, WBBDTest11, Netbook,425,445,0,463,516,477,0,9.632,0,1,13.628,0,1,9.962,0,1,13.851,0,1,9.077,0,1,17.918,0,1,7.071,0.4,5,6.756,0,5,225.7,96.3,257.8,99.4,278.2,126.7,265.4,140.5
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:42:09,Verizon, , NA,IN,39.802885,-120.172918, WBBDTest11, Netbook,145,167,0,62,89,76,0,12.907,0,1,12.643,0,1,8.448,0,1,10.518,0,1,12.527,0,1,10.662,0,1,8.541,0,5,15.233,0,5,1077,1882,1098,1304,1094.9,1663,1128,1629
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:33:59,T-Mobile, , NA,OUT,39.802897,-120.172915, WBBDTest11, Netbook,343,648,20,177,2847,639,10,64.772,0,1,64.554,0,1,64.715,0,1,65.228,0,1,64.483,0,1,71.2,0,1,69.941,0,5,82.181,0,5,87.2,0, connect_error2, connect_error2,88.8,0, connect_error2, connect_error2
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:20:23,AT&T, , NA,IN,39.802895,-120.172908, WBBDTest11, Netbook,151,166,0,78,123,94,0,14.845,2,1,12.401,0,1,9.974,0,1,10.768,0,1,11.836,0,1,9.337,0,1,9.708,0,5,11.748,0,5,1284,5617,1270,4465,1267,5248,1251,3789
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:26:34,AT&T, AT&T, HSDPA,IN,0,0,358347040856646, Phone,195.769,218.821,0,138.934,203.673,165.185,0,6.247,0,1,7.919,0,1,4.393,0,1,9.959,0,1,9.238,0,1,8.989,0,1,8.246,0,5,11.623,0,5,1024,3890,1020,2787,1118,3039,1187,3447
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:21:40,T-Mobile, T-Mobile, GPRS,OUT,0,0,359605043237836, Phone,353.577,1001.852,0,281.342,829.804,424.96,0,70.501,0,1,66.609,0,1,65.684,0,1,69.999,0,1,65.518,0,1,65.471,0,1,67.195,0,5,66.228,0,5,67.6,0, connect_error2, connect_error2,85.3,0,86.6,0
39.80288975,-120.1729,1,1509,Rural, 05/08/2012, 11:22:05,Verizon, Verizon, EHRPD,IN,0,0,99000024385562, Phone,146.665,173.411,0,76.675,172.42,103.102,0,12.89,0,1,10.768,0,1,10.843,0,1,10.162,0,1,10.735,0,1,14.463,0,1,8.794,0,5,12.895,0,5,895.2,646,350.8,606,1011,588,705,1043
38.054769,-120.2762,3,1510,Rural, 05/16/2012, 15:56:46,AT&T, AT&T, EDGE,IN,38.04657771,-120.3937096,358347040853411, Phone,205.981,216.125,0,135.565,198.723,163.064,0,6.163,0,1,6.876,0,1,13.509,0,1,8.995,0,1,14.119,0,1,6.642,0,1,7.019,0,5,15.826,0,5,1042,397.8,989,1217,919,661,1007,656
